Year,Quarter,Course,Code,Instructor,Time,Max,Enr,Place
2019,Fall,Math 270A PROBABILITY,45115,"VERSHYNIN, R.",MW 3:30- 4:50p,20,14,RH 510R
2019,Fall,Math 271A STOCHASTIC PROCESS,45120,"SOLNA, K.",MW 9:30-10:50,20,10,HICF 100L
2019,Fall,Math 281A SET THEORY,45141,"ZEMAN, M.",MWF 1:00- 1:50p,20,9,DBH 1425
2019,Fall,Math 290A METH IN APPLD MATH,45150,"CAO, S.",MWF 3:00- 3:50p,20,3,RH 340P
2019,Fall,Math 295A PARTIAL DIFF EQNS,45160,"LI, S.",MW 3:30- 4:50p,25,8,RH 340N
2019,Fall,Math 296 TOPICS IN PDE,45189,"MOONEY, C.",MW 9:30-10:50,30,7,RH 440R
2020,Winter,Math 1B PRE-CALCULUS,44000,"LEHMAN, R.",TBA,0,274,ON LINE
2020,Winter,Math 2A CALCULUS,44197,"GAO, H.",MWF 4:00- 4:50p,51,49,SSTR 103
2020,Winter,Math 2A CALCULUS,44200,"JI, Y.",MWF 8:00- 8:50,149,79,BS3 1200
2020,Winter,Math 2A CALCULUS,44206,"VAN VRANKEN, D.",MWF 11:00-11:50,190,180,ALP 2300
2020,Winter,Math 2A CALCULUS,44215,"SMITH, L.",MWF 4:00- 4:50p,65,65,DBH 1500
2020,Winter,Math 2A CALCULUS,44220,"HUBER, K.",MWF 12:00-12:50p,85,82,RH 104
2020,Winter,Math 2A CALCULUS,44230,"HUBER, K.",MWF 1:00- 1:50p,85,84,SSL 248
2020,Winter,Math 2A CALCULUS,44242,"WILKINSON, J.",MWF 2:00- 2:50p,65,62,DBH 1500
2020,Winter,Math 2A CALCULUS,44250,"ZHAO, M.",MWF 5:00- 5:50p,75,46,EH 1200
2020,Winter,Math 2A CALCULUS,44260,"SMITH, L.",MWF 1:00- 1:50p,92,92,RH 104
2020,Winter,Math 2B CALCULUS,44350,"PLUTA, R.",MWF 8:00- 8:50,220,216,PCB 1100
2020,Winter,Math 2B CALCULUS,44360,"LEHMAN, R.",MWF 8:00- 8:50,181,151,ALP 2300
2020,Winter,Math 2B CALCULUS,44365,"VAN VRANKEN, D.",MWF 3:00- 3:50p,198,193,PSLH 100
2020,Winter,Math 2B CALCULUS,44370,"KAPLAN, N.",MWF 1:00- 1:50p,195,189,ELH 100
2020,Winter,Math 2B CALCULUS,44380,"SETO, S.",MWF 10:00-10:50,150,142,SSPA 1100
2020,Winter,Math 2B CALCULUS,44385,"XIN, J.",MWF 2:00- 2:50p,180,73,ALP 2300
2020,Winter,Math 2B CALCULUS,44390,"GAO, H.",MWF 3:00- 3:50p,110,86,DBH 1600
2020,Winter,Math 2B CALCULUS,44395,"HUBER, K.",MWF 11:00-11:50,103,100,SSL 228
2020,Winter,Math 2D MULTIVAR CALCULUS,44500,"YOUSSEFPOUR, H.",MWF 8:00- 8:50,60,59,HH 178
2020,Winter,Math 2D MULTIVAR CALCULUS,44510,"SORACE, R.",MWF 1:00- 1:50p,190,45,HIB 100
2020,Winter,Math 2D MULTIVAR CALCULUS,44515,"PORTER, M.",MWF 8:00- 8:50,180,122,ELH 100
2020,Winter,Math 2D MULTIVAR CALCULUS,44520,"KARPUKHIN, M.",MWF 3:00- 3:50p,99,95,SSL 270
2020,Winter,Math 2D MULTIVAR CALCULUS,44524,"ZHONG, Y.",MWF 8:00- 8:50,64,62,DBH 1500
2020,Winter,Math 2D MULTIVAR CALCULUS,44528,"KRONEWETTER, J.",MWF 10:00-10:50,92,90,RH 104
2020,Winter,Math 2D MULTIVAR CALCULUS,44531,"YOUSSEFPOUR, H.",MWF 3:00- 3:50p,122,122,DBH 1100
2020,Winter,Math 2D MULTIVAR CALCULUS,44540,"DAVIS, C.",MWF 12:00-12:50p,45,5,ALP 1700
2020,Winter,Math 2E MULTIVAR CALCULUS,44550,"TABRIZIAN, P.",MWF 11:00-11:50,107,104,RH 104
2020,Winter,Math 2E MULTIVAR CALCULUS,44560,"KRONEWETTER, J.",MWF 8:00- 8:50,82,76,DBH 1600
2020,Winter,Math 2E MULTIVAR CALCULUS,44565,"WANG, D.",MWF 1:00- 1:50p,117,85,HH 178
2020,Winter,Math 2E MULTIVAR CALCULUS,44569,"KRONEWETTER, J.",MWF 9:00- 9:50,103,99,DBH 1600
2020,Winter,Math 2E MULTIVAR CALCULUS,44573,"TABRIZIAN, P.",MWF 10:00-10:50,112,110,DBH 1600
2020,Winter,Math 3A INTRO LINEAR ALGBRA,44580,"GE, L.",MWF 8:00- 8:50,48,24,MSTB 122
2020,Winter,Math 3A INTRO LINEAR ALGBRA,44582,"YOUSSEFPOUR, H.",MWF 9:00- 9:50,47,47,RH 114
2020,Winter,Math 3A INTRO LINEAR ALGBRA,44585,"NORTHRUP, S.",MWF 12:00-12:50p,55,54,PSCB 140
2020,Winter,Math 3A INTRO LINEAR ALGBRA,44590,"CHEN, T.",MWF 10:00-10:50,60,59,DBH 1500
2020,Winter,Math 3A INTRO LINEAR ALGBRA,44595,"WALSBERG, E.",MWF 5:00- 5:50p,53,52,MSTB 122
2020,Winter,Math 3A INTRO LINEAR ALGBRA,44600,"GAO, H.",MWF 11:00-11:50,47,46,RH 114
2020,Winter,Math 3A INTRO LINEAR ALGBRA,44602,"GOREN, V.",MWF 8:00- 8:50,49,23,DBH 1200
2020,Winter,Math 3A INTRO LINEAR ALGBRA,44605,"DONG, X.",MWF 3:00- 3:50p,58,58,MPAA 330
2020,Winter,Math 3A INTRO LINEAR ALGBRA,44607,"WANG, D.",MWF 12:00-12:50p,45,45,RH 114
2020,Winter,Math 3A INTRO LINEAR ALGBRA,44610,"WALSBERG, E.",MWF 1:00- 1:50p,57,32,MSTB 124
2020,Winter,Math 3A INTRO LINEAR ALGBRA,44612,"DELLACA, R.",MWF 8:00- 8:50,58,56,MSTB 124
2020,Winter,Math 3A INTRO LINEAR ALGBRA,44615,"NORTHRUP, S.",MWF 2:00- 2:50p,56,18,SH 128
2020,Winter,Math 3A INTRO LINEAR ALGBRA,44617,"WILKINSON, J.",MWF 10:00-10:50,45,45,RH 114
2020,Winter,Math 3D ELEM DIFF EQUATIONS,44620,"DONALDSON, N.",MWF 10:00-10:50,78,78,HH 178
2020,Winter,Math 3D ELEM DIFF EQUATIONS,44625,"SORACE, R.",MWF 3:00- 3:50p,84,83,RH 104
2020,Winter,Math 3D ELEM DIFF EQUATIONS,44630,"DOS SANTOS VIA, C.",MWF 4:00- 4:50p,88,63,HH 178
2020,Winter,Math 3D ELEM DIFF EQUATIONS,44635,"LU, Z.",MWF 10:00-10:50,54,54,MSTB 122
2020,Winter,Math 3D ELEM DIFF EQUATIONS,44638,"LI, X.",MWF 4:00- 4:50p,78,76,SH 128
2020,Winter,Math 3D ELEM DIFF EQUATIONS,44645,"KOMZSIK, L.",MWF 9:00- 9:50,120,107,RH 104
2020,Winter,Math 5A CALCULUS LIFE SCIEN,44795,"CHEN, T.",MWF 11:00-11:50,75,67,MPAA 320
2020,Winter,Math 5A CALCULUS LIFE SCIEN,44800,"DONG, X.",MWF 2:00- 2:50p,70,60,SSL 270
2020,Winter,Math 5B CALCULUS LIFE SCIEN,44815,"NIE, Q.",MWF 2:00- 2:50p,125,60,RH 104
2020,Winter,Math 5B CALCULUS LIFE SCIEN,44830,"SETO, S.",MWF 8:00- 8:50,123,57,RH 104
2020,Winter,Math 9 INTRO PROG NUM ANLY,44850,"CHEN, T.",MWF 8:00- 8:50,46,48,MSTB 226
2020,Winter,Math 9 INTRO PROG NUM ANLY,44860,"ERJAEE, G.",MWF 4:00- 4:50p,48,47,MSTB 226
2020,Winter,Math 10 INTRO PROG DATA SCI,44870,"CAO, S.",MWF 9:00- 9:50,46,45,MSTB 226
2020,Winter,Math 13 INTRO ABSTRACT MATH,44940,"PELAYO, R.",MWF 9:00- 9:50,45,37,ALP 2500
2020,Winter,Math 13 INTRO ABSTRACT MATH,44943,"NORTHRUP, S.",MWF 3:00- 3:50p,34,32,RH 114
2020,Winter,Math 13 INTRO ABSTRACT MATH,44946,"FISCHBACHER, C.",MWF 5:00- 5:50p,40,31,MSTB 124
2020,Winter,Math 13 INTRO ABSTRACT MATH,44949,"DONALDSON, N.",MWF 8:00- 8:50,34,24,RH 114
2020,Winter,Math 13 INTRO ABSTRACT MATH,44952,"ERJAEE, G.",MWF 2:00- 2:50p,40,27,MSTB 122
2020,Winter,Math 13 INTRO ABSTRACT MATH,44957,"PELAYO, R.",MWF 11:00-11:50,45,38,ALP 2200
2020,Winter,Math 105B NUMERICAL ANALYSIS,44960,"YAN, H.",MWF 1:00- 1:50p,50,51,DBH 1200
2020,Winter,Math 105B NUMERICAL ANALYSIS,44963,"LEUNG, W.",MWF 11:00-11:50,46,37,HICF 100M
2020,Winter,Math 110A OPTMIZATION I,44970,"WANG, D.",MWF 10:00-10:50,54,10,ALP 2600
2020,Winter,Math 110B OPTIMIZATION II,44975,"CHEN, L.",MWF 9:00- 9:50,47,19,SSTR 103
2020,Winter,Math 112B INT PARTIAL DIF EQU,45012,"HEZARI, H.",MWF 2:00- 2:50p,47,47,RH 114
2020,Winter,Math 113B MATH MODELNG IN BIO,45015,"WAN, F.",MWF 1:00- 1:50p,27,13,MSTB 114
2020,Winter,Math 117 DYNAMICAL SYSTEMS,45020,"GORODETSKI, A.",MWF 11:00-11:50,28,8,MSTB 114
2020,Winter,Math 120A INTRO GROUP THEORY,45030,"PANTANO, A.",MWF 11:00-11:50,77,74,SH 128
2020,Winter,Math 120A INTRO GROUP THEORY,45035,"IVANISVILI, P.",MWF 12:00-12:50p,55,30,DBH 1500
2020,Winter,Math 120A INTRO GROUP THEORY,45037,"DELLACA, R.",MWF 9:00- 9:50,56,31,MSTB 124
2020,Winter,Math 120B INTRO RINGS/FIELDS,45040,"KRAMER-MILLER, J.",MWF 4:00- 4:50p,53,23,MSTB 122
2020,Winter,Math 120B INTRO RINGS/FIELDS,45042,"PORTER, M.",MWF 10:00-10:50,58,53,SSTR 103
2020,Winter,Math 120B INTRO RINGS/FIELDS,45045,"DAVIS, C.",MTuWThF 2:00- 2:50p,0,6,RH 306
2020,Winter,Math 121A LINEAR ALGEBRA,45050,"PANTANO, A.",MWF 1:00- 1:50p,59,59,SH 128
2020,Winter,Math 121A LINEAR ALGEBRA,45055,"ROMAN, S.",MWF 12:00-12:50p,55,36,MSTB 124
2020,Winter,Math 121B LINEAR ALGEBRA,45068,"DELLACA, R.",MWF 2:00- 2:50p,60,60,MSTB 118
2020,Winter,Math 121B LINEAR ALGEBRA,45070,"FIGOTIN, A.",MWF 1:00- 1:50p,52,17,MSTB 122
2020,Winter,Math 121B LINEAR ALGEBRA,45072,"FISCHBACHER, C.",MWF 6:00- 6:50p,48,41,MSTB 122
2020,Winter,Math 130A PROB&STOCH PROCESS,45075,"FERBER, A.",MWF 10:00-10:50,59,52,MSTB 124
2020,Winter,Math 130A PROB&STOCH PROCESS,45077,"MA, A.",MWF 2:00- 2:50p,60,45,SE2 1304
2020,Winter,Math 130A PROB&STOCH PROCESS,45079,"MA, A.",MWF 11:00-11:50,58,32,SSTR 103
2020,Winter,Math 130B PROB&STOCH PROCESS,45090,"SMITH, L.",MWF 11:00-11:50,55,54,PSCB 140
2020,Winter,Math 130B PROB&STOCH PROCESS,45092,"CAO, S.",MWF 12:00-12:50p,60,60,SSTR 103
2020,Winter,Math 133A STAT MTHD FINANCE I,45100,"LUDWIG, J.",MWF 1:00- 1:50p,47,47,RH 114
2020,Winter,Math 133B STAT MTHD FNANCE II,45102,"ABRAMOVICH, P.",MWF 6:00- 6:50p,65,49,DBH 1500
2020,Winter,Math 133B STAT MTHD FNANCE II,45108,"SOLNA, K.",MWF 5:00- 5:50p,43,25,RH 114
2020,Winter,Math 140A ELEMENTARY ANALYSIS,45110,"MOONEY, C.",MWF 9:00- 9:50,53,22,DBH 1500
2020,Winter,Math 140A ELEMENTARY ANALYSIS,45115,"KRUPCHYK, K.",MWF 11:00-11:50,54,56,HH 262
2020,Winter,Math 140A ELEMENTARY ANALYSIS,45117,"ERJAEE, G.",MWF 1:00- 1:50p,56,38,SSTR 103
2020,Winter,Math 140B ELEMENTARY ANALYSIS,45120,"FOREMAN, M.",MWF 1:00- 1:50p,38,34,HICF 100M
2020,Winter,Math 140B ELEMENTARY ANALYSIS,45130,"SCHOEN, R.",MWF 10:00-10:50,60,61,PSCB 140
2020,Winter,Math 140B ELEMENTARY ANALYSIS,45140,"ZHANG, X.",MWF 10:00-11:20 Tu 10:00-10:50,0,5,RH 306 RH 306
2020,Winter,Math 147 COMPLEX ANALYSIS,45150,"KRUPCHYK, K.",MWF 12:00-12:50p,49,51,ALP 1600
2020,Winter,Math 161 MODERN GEOMETRY,45170,"DONALDSON, N.",MWF 1:00- 1:50p,56,39,PSCB 140
2020,Winter,Math 162A INTRO DIFFRNTL GEOM,45190,"LU, Z.",MWF 12:00-12:50p,29,24,MSTB 122
2020,Winter,Math 173B INTRO CRYPTOLOGY,45200,"KRAMER-MILLER, J.",MWF 3:00- 3:50p,27,11,MSTB 114
2020,Winter,Math 175 COMBINATORICS,45210,"FERBER, A.",MWF 12:00-12:50p,26,21,RH 192
2020,Winter,Math 176 MATH OF FINANCE,45220,"SAARI, D.",TuTh 8:00- 9:20,208,106 / 198,HSLH 100A
2020,Winter,Math 180A NUMBER THEORY I,45260,"BARANOVSKY, V.",MWF 2:00- 2:50p,44,41,MSTB 124
2020,Winter,Math 192 LRNG &TCHG SEC MATH,45280,"PANTANO, A.",M 2:00- 3:50p,35,10,NS2 1201
2020,Winter,Math 205B INTRO GRAD ANALYSIS,45500,"ZHANG, X. SHENG, H.",MWF 10:00-11:20 Tu 10:00-10:50,20,12,RH 306 RH 306
2020,Winter,Math 206B INTRO GRAD ALGEBRA,45510,"DAVIS, C.",MTuWThF 2:00- 2:50p,20,14,RH 306
2020,Winter,Math 210B REAL ANALYSIS,45520,"FOREMAN, M.",MWF 10:00-10:50,27,18,DBH 1425
2020,Winter,Math 218B INTRO/MANIFOLD&GEOM,45530,"STREETS, J.",MWF 11:00-11:50,20,11,RH 192
2020,Winter,Math 220B ANALYTIC FNCTN THRY,45540,"GORODETSKI, A.",MWF 9:00- 9:50,30,27,MSTB 114
2020,Winter,Math 226B COMPUTATIONAL PDES,45565,"CHEN, L.",TuTh 4:00- 5:20p,10,2,RH 510M
2020,Winter,Math 227B MATH-COMP BIOLOGY,45570,"LOWENGRUB, J.",MWF 11:00-11:50,30,15,MSTB 122
2020,Winter,Math 230B ALGEBRA,45580,"MATEI, V.",TuTh 4:00- 5:20p,26,21,DBH 1425
2020,Winter,Math 232B ALG NUMBER THEORY,45585,"WAN, D.",MWF 12:00-12:50p,20,12,MSTB 114
2020,Winter,Math 245B TOPICS IN DIFF GEOM,45615,"VIACLOVSKY, J.",MWF 12:00-12:50p,20,8,RH 440R
2020,Winter,Math 250B ALGEBRAIC TOPOLOGY,45620,"TSENG, L.",MW 9:30-10:50,18,10,RH 440R
2020,Winter,Math 260B FUNCTIONAL ANALYSIS,45670,"JITOMIRSKAYA, S.",Tu 12:30- 1:50p W 5:00- 6:20p,15,4,RH 510R RH 440R
2020,Winter,Math 270B PROBABILITY,45680,"VERSHYNIN, R.",MW 3:30- 4:50p,15,11,DBH 1429
2020,Winter,Math 271A STOCHASTIC PROCESS,45685,"SOLNA, K.",MW 9:30-10:50,0,0,RH 192
2020,Winter,Math 271B STOCHASTIC PROCESS,45687,"SOLNA, K.",MW 9:30-10:50,20,9,RH 510R
2020,Winter,Math 281B SET THEORY,45695,"ZEMAN, M.",TuTh 3:00- 4:20p,20,7,RH 510R
2020,Winter,Math 285A RAMSEY & NUM THEORY,45730,"GOLDBRING, I.",TuTh 9:00-10:20,20,4,PSCB 230
2020,Winter,Math 290B METH IN APPLD MATH,45760,"LOWENGRUB, J.",MW 12:00-12:50p Th 12:00-12:50p,13,5,RH 510M RH 510M
2020,Winter,Math 295B PARTIAL DIFF EQNS,45770,"LI, S.",MW 3:30- 4:50p,20,7,RH 510R
2020,Spring,Math 2A CALCULUS,44000,"DAVIS, C.",MWF 1:00- 1:50p,140,118,PCB 1100
2020,Spring,Math 2A CALCULUS,44010,"KRONEWETTER, J.",MWF 11:00-11:50,159,152,ALP 1300
2020,Spring,Math 2A CALCULUS,44060,"DAVIS, C.",MWF 10:00-10:50,158,135,EH 1200
2020,Spring,Math 2B CALCULUS,44100,"KRONEWETTER, J.",MWF 8:00- 8:50,59,54,RH 104
2020,Spring,Math 2B CALCULUS,44105,"NORTHRUP, S.",MWF 3:00- 3:50p,115,57,ALP 2300
2020,Spring,Math 2B CALCULUS,44110,"SMITH, L.",MWF 9:00- 9:50,65,64,RH 104
2020,Spring,Math 2B CALCULUS,44115,"XIN, J.",MWF 3:00- 3:50p,221,36,EH 1200
2020,Spring,Math 2B CALCULUS,44130,"LEHMAN, R.",MWF 8:00- 8:50,159,140,PCB 1100
2020,Spring,Math 2B CALCULUS,44150,"KAPLAN, N.",MWF 12:00-12:50p,202,197,PCB 1100
2020,Spring,Math 2B CALCULUS,44165,"KOMAROVA, N.",MWF 2:00- 2:50p,130,92,ALP 2300
2020,Spring,Math 2B CALCULUS,44170,"LEHMAN, R.",MWF 9:00- 9:50,214,210,PCB 1100
2020,Spring,Math 2D MULTIVAR CALCULUS,44200,"WILKINSON, J.",MWF 10:00-10:50,200,178,SSH 100
2020,Spring,Math 2D MULTIVAR CALCULUS,44220,"MATEI, V.",MWF 12:00-12:50p,93,10,RH 104
2020,Spring,Math 2D MULTIVAR CALCULUS,44230,"ZHONG, Y.",MWF 4:00- 4:50p,96,89,DBH 1600
2020,Spring,Math 2D MULTIVAR CALCULUS,44233,"KRONEWETTER, J.",MWF 9:00- 9:50,104,103,SSL 228
2020,Spring,Math 2D MULTIVAR CALCULUS,44239,"YOUSSEFPOUR, H.",MWF 2:00- 2:50p,91,84,ON LINE
2020,Spring,Math 2D MULTIVAR CALCULUS,44245,"NORTHRUP, S.",MWF 2:00- 2:50p,205,74,DBH 1100
2020,Spring,Math 2E MULTIVAR CALCULUS,44260,"ZHAO, M.",MWF 10:00-10:50,120,119,RH 104
2020,Spring,Math 2E MULTIVAR CALCULUS,44270,"GOREN, V.",MWF 2:00- 2:50p,110,20,DBH 1600
2020,Spring,Math 2E MULTIVAR CALCULUS,44280,"JI, Y.",MWF 9:00- 9:50,100,55,SSL 270
2020,Spring,Math 2E MULTIVAR CALCULUS,44287,"SMITH, L.",MWF 8:00- 8:50,90,90,SSL 290
2020,Spring,Math 2E MULTIVAR CALCULUS,44290,"JI, Y.",MWF 8:00- 8:50,80,17,SSL 140
2020,Spring,Math 2E MULTIVAR CALCULUS,44293,"HUBER, K.",MWF 10:00-10:50,94,94,SSL 228
2020,Spring,Math 2E MULTIVAR CALCULUS,44298,"STREETS, J.",MWF 9:00- 9:50,30,4,DBH 1500
2020,Spring,Math 3A INTRO LINEAR ALGBRA,44300,"SETO, S.",MWF 2:00- 2:50p,57,57,MSTB 124
2020,Spring,Math 3A INTRO LINEAR ALGBRA,44302,"GE, L.",MWF 3:00- 3:50p,53,53,ON LINE
2020,Spring,Math 3A INTRO LINEAR ALGBRA,44310,"FIGOTIN, A.",MWF 12:00-12:50p,60,41,DBH 1500
2020,Spring,Math 3A INTRO LINEAR ALGBRA,44320,"PELAYO, R.",MWF 1:00- 1:50p,60,59,DBH 1500
2020,Spring,Math 3A INTRO LINEAR ALGBRA,44340,"KARPUKHIN, M.",MWF 8:00- 8:50,55,53,MSTB 124
2020,Spring,Math 3A INTRO LINEAR ALGBRA,44350,"WOLFSON, J.",MWF 10:00-10:50,60,60,SST 220B
2020,Spring,Math 3A INTRO LINEAR ALGBRA,44360,"SETO, S.",MWF 11:00-11:50,59,58,MSTB 124
2020,Spring,Math 3A INTRO LINEAR ALGBRA,44365,"GE, L.",MWF 9:00- 9:50,59,59,MSTB 124
2020,Spring,Math 3A INTRO LINEAR ALGBRA,44370,"YOUSSEFPOUR, H.",MWF 4:00- 4:50p,59,58,DBH 1500
2020,Spring,Math 3A INTRO LINEAR ALGBRA,44372,"YOUSSEFPOUR, H.",MWF 1:00- 1:50p,60,60,SH 128
2020,Spring,Math 3A INTRO LINEAR ALGBRA,44375,"WALSBERG, E.",MWF 2:00- 2:50p,92,92,SH 134
2020,Spring,Math 3A INTRO LINEAR ALGBRA,44378,"FISCHBACHER, C.",MWF 9:00- 9:50,59,59,SST 220B
2020,Spring,Math 3D ELEM DIFF EQUATIONS,44380,"HEZARI, H.",MWF 2:00- 2:50p,105,102,SSL 290
2020,Spring,Math 3D ELEM DIFF EQUATIONS,44383,"HEZARI, H.",MWF 1:00- 1:50p,60,59,HH 262
2020,Spring,Math 3D ELEM DIFF EQUATIONS,44385,"CHEN, T.",MWF 3:00- 3:50p,104,100,HG 1800
2020,Spring,Math 3D ELEM DIFF EQUATIONS,44390,"ERJAEE, G.",MWF 9:00- 9:50,117,94,DBH 1600
2020,Spring,Math 3D ELEM DIFF EQUATIONS,44393,"HUBER, K.",MWF 12:00-12:50p,52,51,DBH 1200
2020,Spring,Math 3D ELEM DIFF EQUATIONS,44396,"HUBER, K.",MWF 11:00-11:50,35,35,SSPA 1165
2020,Spring,Math 3D ELEM DIFF EQUATIONS,44398,"SORACE, R.",MWF 10:00-10:50,60,21,DBH 1500
2020,Spring,Math 3D ELEM DIFF EQUATIONS,44400,"GAO, H.",MWF 8:00- 8:50,60,28,ON LINE
2020,Spring,Math 5A CALCULUS LIFE SCIEN,44550,"ENCISO RUIZ, G.",MWF 3:00- 3:50p,94,91,RH 104
2020,Spring,Math 5A CALCULUS LIFE SCIEN,44553,"WILKINSON, J.",MWF 11:00-11:50,105,103,RH 104
2020,Spring,Math 5A CALCULUS LIFE SCIEN,44556,"GAO, H.",MWF 3:00- 3:50p,101,99,ON LINE
2020,Spring,Math 5B CALCULUS LIFE SCIEN,44560,"DONG, X.",MWF 8:00- 8:50 MWF 8:00- 8:50,119,88,MPAA 330 MPAA 320
2020,Spring,Math 5B CALCULUS LIFE SCIEN,44565,"PLUTA, R.",MWF 2:00- 2:50p,144,144,ON LINE
2020,Spring,Math 8 FUNCTIONS &MODELING,44580,"SORACE, R.",MWF 2:00- 2:50p,40,23,RH 114
2020,Spring,Math 9 INTRO PROG NUM ANLY,44590,"CHEN, T.",MWF 4:00- 4:50p,55,54,ON LINE
2020,Spring,Math 9 INTRO PROG NUM ANLY,44600,"ERJAEE, G.",MWF 10:00-10:50,48,48,ALP 3610
2020,Spring,Math 10 INTRO PROG DATA SCI,44620,"ERJAEE, G.",MWF 12:00-12:50p,51,51,ON LINE
2020,Spring,Math 13 INTRO ABSTRACT MATH,44660,"JI, Y.",MWF 2:00- 2:50p,40,10,SH 128
2020,Spring,Math 13 INTRO ABSTRACT MATH,44665,"PORTER, M.",MWF 10:00-10:50,40,18,SST 220A
2020,Spring,Math 13 INTRO ABSTRACT MATH,44669,"PELAYO, R.",MWF 11:00-11:50,39,36,HH 143
2020,Spring,Math 13 INTRO ABSTRACT MATH,44671,"CHEN, T.",MWF 11:00-11:50,29,28,SSTR 102
2020,Spring,Math 13 INTRO ABSTRACT MATH,44673,"PELAYO, R.",MWF 10:00-10:50,30,29,ALP 2200
2020,Spring,Math 13 INTRO ABSTRACT MATH,44675,"PORTER, M.",MWF 5:00- 5:50p,39,36,ALP 2500
2020,Spring,Math 107 NUMERICAL DIFF EQNS,44700,"PELTZER, A.",MWF 1:00- 1:50p,25,11,ALP 3600
2020,Spring,Math 110B OPTIMIZATION II,44715,"WANG, D.",MWF 9:00- 9:50,40,7,ALP 3610
2020,Spring,Math 112C INT PARTIAL DIF EQU,44720,"KOMAROVA, N.",MWF 3:00- 3:50p,25,5,PSCB 230
2020,Spring,Math 115 MATH MODELING,44740,"KOMZSIK, L.",MWF 9:00- 9:50,54,53,MSTB 122
2020,Spring,Math 120A INTRO GROUP THEORY,44804,"WAN, D.",MWF 1:00- 1:50p,35,21,ON LINE
2020,Spring,Math 120A INTRO GROUP THEORY,44806,"DELLACA, R.",MWF 12:00-12:50p,35,34,ON LINE
2020,Spring,Math 120B INTRO RINGS/FIELDS,44808,"DELLACA, R.",MWF 11:00-11:50,50,49,DBH 1500
2020,Spring,Math 120B INTRO RINGS/FIELDS,44810,"KRAMER-MILLER, J.",MWF 2:00- 2:50p,50,20,SE2 1304
2020,Spring,Math 120B INTRO RINGS/FIELDS,44812,"KRAMER-MILLER, J.",MWF 12:00-12:50p,50,11,ALP 2200
2020,Spring,Math 120C INTRO GALOIS THEORY,44815,"DELLACA, R.",MWF 10:00-10:50,21,14,DBH 1425
2020,Spring,Math 120C INTRO GALOIS THEORY,44830,"DAVIS, C. ISHAM, K.",MTuWThF 2:00- 2:50p,0,4,RH 306
2020,Spring,Math 121A LINEAR ALGEBRA,44840,"ZHAO, H.",MWF 11:00-11:50,58,52,PSCB 140
2020,Spring,Math 121A LINEAR ALGEBRA,44845,"WANG, D.",MWF 12:00-12:50p,53,49,ON LINE
2020,Spring,Math 121A LINEAR ALGEBRA,44847,"WALSBERG, E.",MWF 3:00- 3:50p,53,54,ON LINE
2020,Spring,Math 121B LINEAR ALGEBRA,44850,"ROMAN, S.",MWF 1:00- 1:50p,70,63,MSTB 118
2020,Spring,Math 121B LINEAR ALGEBRA,44852,"BARANOVSKY, V.",MWF 2:00- 2:50p,75,72,ON LINE
2020,Spring,Math 130A PROB&STOCH PROCESS,44858,"GUIDOTTI, P.",MWF 11:00-11:50,30,23,ALP 1110
2020,Spring,Math 130A PROB&STOCH PROCESS,44860,"GUIDOTTI, P.",MWF 12:00-12:50p,30,30,ALP 1110
2020,Spring,Math 130A PROB&STOCH PROCESS,44862,"SORACE, R.",MWF 1:00- 1:50p,30,27,ALP 2700
2020,Spring,Math 130B PROB&STOCH PROCESS,44865,"SMITH, L.",MWF 2:00- 2:50p,68,68,ON LINE
2020,Spring,Math 130B PROB&STOCH PROCESS,44867,"FERBER, A.",MWF 3:00- 3:50p,70,49,MSTB 118
2020,Spring,Math 130C PROB&STOCH PROCESS,44875,"CAO, S.",MWF 9:00- 9:50,43,41,ON LINE
2020,Spring,Math 133A STAT MTHD FINANCE I,44880,"ABRAMOVICH, P.",MWF 6:00- 6:50p,45,40,HICF 100L
2020,Spring,Math 133A STAT MTHD FINANCE I,44883,"LUDWIG, J.",MWF 9:00- 9:50,47,44,RH 114
2020,Spring,Math 133A STAT MTHD FINANCE I,44887,"LUDWIG, J.",MWF 1:00- 1:50p,50,46,SE2 1304
2020,Spring,Math 133B STAT MTHD FNANCE II,44890,"LUDWIG, J.",MWF 11:00-11:50,52,53,MSTB 122
2020,Spring,Math 133C STAT MTHD FINAN III,44892,"YANG, S.",MWF 5:00- 5:50p,46,47,RH 108
2020,Spring,Math 140A ELEMENTARY ANALYSIS,44896,"WANG, D.",MWF 8:00- 8:50,67,68,ON LINE
2020,Spring,Math 140A ELEMENTARY ANALYSIS,44898,"TABRIZIAN, P.",MWF 11:00-11:50,80,64,HH 262
2020,Spring,Math 140B ELEMENTARY ANALYSIS,44900,"MOONEY, C.",MWF 10:00-10:50,57,57,ON LINE
2020,Spring,Math 140B ELEMENTARY ANALYSIS,44910,"DONALDSON, N.",MWF 8:00- 8:50,42,26,MSTB 122
2020,Spring,Math 140B ELEMENTARY ANALYSIS,44912,"PELTZER, A.",MWF 3:00- 3:50p,60,45,DBH 1500
2020,Spring,Math 140C ANALY SEV VARIABLES,44960,"KRUPCHYK, K.",MWF 11:00-11:50,44,34,RH 114
2020,Spring,Math 140C ANALY SEV VARIABLES,44970,"ZHANG, X.",MWF 10:00-11:20 Tu 10:00-10:50,0,4,RH 306 RH 306
